id,track_name,size_bytes,app_desc
391071343,央视影音HD-海量央视内容高清直播,64325632,"央视影音，电视随身携带！引领移动视频新浪潮！

【呈现最精彩体育赛事】
独家直播世界杯亚洲区预选赛，国足加油！
更有NBA、中超、英超、西甲、德甲、F1 等着你。

【独播热播看个够】
热剧不间断，人民的名义、三生三世十里桃花、因为遇见你、老九门、放弃我抓紧我、小别离、中国式关系，精彩电视剧想看就看。
春晚、星光大道、中国梦想秀、超级访问、舌尖上的中国2、非常6+1，娱乐综艺分分钟get！

【新闻资讯随时掌握】
新闻直播间、中国新闻、朝闻天下、新闻联播、焦点访谈、今日关注、体坛快讯，为你带来最权威最专业内容涵盖资讯、热点、时事、体育、娱乐的视频客户端。

【看视频，用“央视影音”就好了】
央视影音是中国网络电视台为全球移动用户倾力打造的中国最全、最强大的电视直播应用，支持覆盖全国最多的直播信号，提供最丰富优质的电视栏目、体育赛事、影视综艺等海量视频，努力打造极致的观看体验，让用户做到随心所欲看电视。

一、内容看点
1、提供中国最全的电视栏目，涵盖了央视、卫视、地方频道共计1300多个电视栏目的点播检索。包括CCTV1、CCTV5、CCTV13、江苏卫视、浙江卫视、湖南卫视等央视以及地方卫视的精品电视栏目点播回放。
2、海量的视频点播服务，“结婚”、“加油爱人”等经典热播电视剧、“舌尖上的中国2”、“中国国家地理”等优秀纪录片以及电影、综艺、动画等上万部视频集，随心筛选随心看；同时涵盖了最新的电视报道、央视权威评论、热点新闻、体育赛事、央视少儿动漫、 母婴、教育等海量高清视频回放。
二、功能特点
1、全能的电视直播神器，提供覆盖全国，包括央视、卫视、城市频道共计140多路直播信号，24小时不间断播出。
2、强大的直播时移功能，支持7x24小时任意观看，同时提供预约、回看、推送等贴心的服务，精彩的节目不再错过。
3、打造属于自己的口袋电视，收藏、播放历史、直播预约满足你全方位的个性化需求。
4、便捷检索，轻松操作，通过栏目和点播的垂直化分类，多维度筛选以及搜索等功能，轻松找到你想看的节目。
5、好内容要记得分享哦，绑定社交平台账号后就可以一键分享给自己的好友。
6、您的支持和理解是我们前进的最大动力，如果您不吝赐五星，我们相信我们会越做越好!"
391297152,Neuroshima Hex,511094784,"AWARDS:
""iOS Game of the Year""
Game Shark

""Best Card/Board Game - Runner Up""
TouchGen

PRESS QUOTES:
""With great production values the board game has been translated to perfection.""
TouchGen (9/10. Editor's Choice)

""Would I Buy Again: Absolutely.""
What's On iPhone (9/10)

""Neuroshima Hex is a board game that almost seems like it was destined for the App Store […]""
App Spy (4/5)

""Neuroshima Hex is hard not to recommend""
Games Uncovered (Grade: 'Great')

""Creative game world; deep strategy""
Slide To Play (3/4)

""It's a deeply satisfying game that forces you to have a tactical mind in order to win. and it's incredibly fulfilling when you do.""
GameZebo (4/5)

Neuroshima Hex is a fast paced. tactical board game where up to 4 players (human or AI) lead their troops to victory. Every player controls one of the four armies struggling for influence and survival in the world destroyed in a 30 years long war. March with the machines of Moloch. leading its army towards setting the new world order. Become Borgo and unite the forces of the mutants who spread terror in the wastelands. Lead The Outpost - humanity's last and only hope and try to beat the machines in an uneven guerrilla war. Be the boss of The Hegemony - land of gangers not caring about the fate of others and living only for violence and their mad entertainment.

In the world of Neuroshima Hex you need to prove you have what it takes to survive.

Neuroshima Hex is well known in the board game community. Neuroshima Hex holds 100th place in the prestige BoardGameGeek ranking  (which contains almost 50.000 games from around the world). In May 2007 Neuroshima Hex was awarded a special jury distinction for the Best Polish Designer Game published in 2006. Neuroshima Hex was also published in the US (by Z-Man Games) and France (by IELLO).

FEATURES

- Official Neuroshima Hex game with original artwork
- 4 different armies with unique strategies (next 8 available for purchase)
- Up to 4 players (human or AI)
- asynchronous online multiplayer 
- 3 AI difficulty levels
- In-game tutorial & manual
- Tons of gameplay
- Easy to learn. hard to master"
391304000,Maps 3D PRO - GPS for Bike. Hike. Ski & Outdoor,25960448,"Enjoy exploring the great outdoors? If you’re a fan of biking. hiking and running then Maps 3D is the ideal app designed for planning your outdoor adventures. Whereas other mapping apps are primarily designed for cities and roads. displaying hills and mountains as flat and lifeless features. Maps 3D is packed with amazing features that brings the great outdoors to vibrant life with valleys. hills. mountains and footpaths displaying in full 3D so you’ll know your exact elevation.

*** Featured by Apple with a main banner in the US App Store Navigation category! (02/2013) 
*** 3rd place at the '2013 Best App Ever Awards' by 148apps.com in 'Best Outdoors Apps' 
*** Over 1.700.000 global users! 
*** TOP 1 App in Navigation in 75+ countries (as of 01/2017) 

*** ""The functions are helpful; the compilation of 3D maps is impressive."" Macwelt.de – Score: 1.8
*** ""An app recommended for hikers. cyclists and horse enthusiasts..."" iPhone & iPad apps in Test Magazine. issue 3/2011 – Score: 8/10 


STORE ROUTES & USE OFFLINE

With Maps 3D you’ll have the option to plan. record and share your routes. turning your iPhone into a fully-fledged GPS device so you can log key coordinates and elevations. You’ll also have offline access to worldwide 3D map data which limits the drain on the battery and means that you can pre-load maps to store when you don’t have a signal.


SEARCHABLE MAPS

As an added bonus Maps 3D offers 3D terrain and trip planning. so you’ll never need to worry about getting lost. Towns. streets. mountain peaks and lakes are all searchable. with an accurate and precise map display based on NASA scans of the Earth’s surface combined with the outdoor map OSM (Open Street Map) and the Official USGS topo maps.


LOAD YOUR TRIPS & SHARE

GPX-tracks can be imported via iTunes. email. URL or Dropbox. and recorded tracks can be shared via email. Facebook and Twitter. great for showing your friends your latest outdoor accomplishments.


MORE FEATURES

+++  Load maps in advance over WIFI or 4G before your trek. no internet connection needed thereafter
+++  Record your routes by GPS. all coordinates and exact elevations are logged
+++  Plan and evaluate routes directly in the 3D map view
+++  Search for towns. streets . mountain peaks. lakes - offline
+++  Distance traveled. current and average speeds all displayed for an ideal trek


GENERAL / NOTES

Background GPS recording can significantly cut battery life


* * * * *
If you like Maps 3D. please remember to leave a positive rating on iTunes!

The movingworld team is working constantly to improve Maps 3D. Any suggestions? We'd love to hear them! Just e-mail them to us at support@movingworld.de. We'll try to answer you within 24 hours!

Thank you for using Maps 3D!"
391432693,ArtRage,58826752,"The most advanced simulation of real paint on your iPad. taking full advantage of the iPad Pro and Apple Pencil! Get creative on a digital canvas with smearing. blending oils. delicate watercolor. and much more! Ever wanted to try painting your masterpiece but were put off by the mess and expense? Now you can!

ArtRage isn't just about color: It knows how much paint you've used so you can smear it around to spread it over the canvas. It knows how wet your paint is so you can blend it with other paints. It even knows about the roughness of your paper so your pencils can be used for soft shading.

It's not just a special effect either - ArtRage is a live simulation of the properties of real artistic media that lets you can get creative with colors and textures using tools you already know how to use!


Join the ArtRage community:

Forums: forums.artrage.com
Facebook: www.facebook.com/artrage


Main Features:

Real world painting tools: Oils. Watercolors. Paint Rollers. Pencils. Crayons and more. Each tool has a range of familiar properties such as how much thinner is applied to the paint. or how soft a pencil tip is. Tools apply texture as well as color. and blend under the brush.

Add Layers to your painting and work on individual elements without damaging others. ArtRage supports a wide range of Layer Blend Modes. and layer contents can be scaled moved and rotated independently.

Import images. converting them to oil for smearing or as Reference Images pinned to the canvas as a visual guide. Load photos as Tracing Images which are overlaid on the canvas. and have ArtRage select colors automatically as you paint.

The interface has been designed to maximize your creative space without hiding away critical functions such as tool and color selection. As you paint. it gets out of the way so that you don’t have to stop and manually adjust panels.

Record your paintings! The ArtRage Script system lets you record strokes while you paint for playback in desktop versions of the product at higher resolution.

Import and Export using external services such as Adobe Creative Cloud. Dropbox. and deviantArt Sta.sh. Share your images on Facebook and Twitter.


Tools:

• Oil Brush. Watercolor. Airbrush. Palette Knife. Paint Roller. Paint Tube. Inking Pen. Pencil. Marker Pen. Chalk. Crayon. Glitter Tube. Gloop Pen. Eraser. Flood Fill.

• Paint media simulation monitors the physical properties of your paints to allow natural blending. smearing. and other real world behavior.

• Preset support allows you to save your favorite settings for later use.

• Supports the Apple Pencil's Pressure and Tilt properties to add realism to the simulated paint strokes.

Layers:

• Unlimited layers with Photoshop standard blend modes. visibility and opacity controls. Scale. rotate. and position layer contents independently.


Recording:

• Record your paintings then play them back in a desktop version of ArtRage 4.


Utilities:

• Unlimited Undo / Redo. Load photos as References or Tracing images. Store color samples for later use.


Files:

• Create paintings up to 2048 x 2048 or 4096 x 4096 on iPad Pro.

• Control the texture and color of the canvas to create different effects. Canvas presets can be stored to save your favorite settings for later.

• Export PTG. JPG or PNG to external services such as Email. iTunes File Sharing. Adobe Creative Cloud. Dropbox. and more. Share images on Facebook or Twitter. Import photos to a new file or a layer. with camera support.


Interface:

• Easy access pods provide convenient functionality without getting in the way. Elements vanish as you paint so you can paint underneath without having to stop. Multi-Touch shortcuts for canvas manipulation. Undo/Redo. and Brush Size.


Bluetooth Stylus Support:

• Apple Pencil Pressure & Tilt.
• Includes support for Wacom. Adonit. Adobe. and Pogo styluses.

Thanks to Edward Ofosu for our sample art!"
391767653,Sleep Talk Recorder,25309184,"Do you talk in your sleep? Are you sure? Now you can find out!

Over 5.000.000 downloads.
Average rating of 4.5/5. 
Over 100.000 shared clips to Sleep Talk Toplist.

”Sleep Talk Recorder is a great iOS application that records exactly what you say while you’re fast asleep and dreaming … it works like a charm.”
             AppAdvice.com

”…not only is it useful. but entertaining as well.  You will be shocked at what some people say under the guise of sleep!”
                 148Apps.com

""Getting this app showed me that what I thought was occasional snoring was actually Severe sleep apnea. I was waking myself between 60-100 times a night. with loud snoring that sounded like something from a space alien…If I could give it 100 stars. I would.""
            User. soundpro

#1 Top Paid App
United Kingdom. Sweden. Germany. Norway. Denmark. New Zealand. Finland. Netherlands. Ireland. Chile. Brazil. Russia. Italy. Spain. Malta. Mexico. France. Colombia. Cyprus and Argentina

#5 Top Paid App
United States. Canada. Australia. Switzerland. Iceland. Belarus. Hungary. Venezuela. Suriname. Ecuador. Moldova. Slovenia. Kenya. Bolivia. Guatemala. Austria. Greece. Uruguay and Turkey

Did you say something in your sleep last night? A lot of people did. 50% of kids between the ages of 3 and 10 carry on whole conversations during the night. As we grow older the figure goes down to about 5%. Some people talk occasionally. some every night. 

Afraid of revealing secrets? Afraid of missing brilliant Da Vinci ideas you dream about? Or are you just looking for rock solid evidence that your partner snores? 

Sleep Talk Recorder monitors your sleep. but it's not just an ongoing recording. An advanced filtering function qualifies sounds and triggers Sleep Talk Recorder technology in a millisecond. 

In Sleep Talk Recorder you get it all. A sleek interface with individual settings for sensitivity and filtering. A history that saves your recordings and sorts them on a timeline. night by night. for easy navigation. You can also add your funniest clips to your favorites and share them with your friends or the world for great laughs!"
391855805,Spider Solitaire by MobilityWare,39446528,"The classic Spider Solitaire card game you love is now available to play on your Apple device! MobilityWare is the ORIGINAL maker of Spider Solitaire with Daily Challenges. We’re constantly updating Spider Solitaire to include fun new features!

NEW BACKGROUNDS AND CARD BACKS
Spider Solitaire now has SIX beautiful new card backs and backgrounds for you to play with! Choose from Summer. Fall. Winter. Halloween. Valentine’s Day. or Summer Sports themes as your NEW THEMES.

DAILY CHALLENGES
Each day you’ll receive a Daily Challenge. Solve the Daily Challenge and receive a crown for that day. Earn trophies each month by winning more crowns!

Spider Solitaire has the same high standards and polished gameplay you’ve come to expect from the makers of the #1 Solitaire game! Download now. and relive the familiar card game you know and love with the best Windows™ Spider Solitaire in the app store.

Also known as Spiderette or Spiderwort. Spider Solitaire is an extremely popular variant of Solitaire that will puzzle your brain for hours of endless fun! Your goal is to place all the cards in each suit in stacks of descending suit sequence. Weave your way as a beginner through 1 and 2 suit games and move up in difficulty as you attempt to tackle 3 and 4 suit games and become a true Spider Solitaire master!

== Spider Solitaire Features ==
• NEW themed card backs and backgrounds
• Daily Challenges
• Stunning animations
• Flawless graphics and classic interface
• 1 suit game (easiest)
• 2 suit game
• 3 suit game
• 4 suit game (most difficult)
• Winning Deals that guarantee at least one winning solution
• Unrestricted Deal allows player to deal cards even with empty slots
• Unlimited undo option and automatic hints
• Track your Spider Solitaire statistics
• Tips for winning
• Tap to move for quick gameplay
• Right hand or left hand play
• Landscape or portrait view
• Customized settings to suit your taste

LIKE US on Facebook
http://www.facebook.com/mobilityware

FOLLOW US on Twitter
http://www.twitter.com/MobilityWare
@mobilityware

For the latest MobilityWare info and fun content. check out our blog and website:
http://www.MobilityWare.com/blog
http://www.MobilityWare.com 

Questions? Comments? Concerns? We would love to hear from you! Reach us at http://www.mobilityware.com/support.php

Spider Solitaire is created and supported by MobilityWare."
391947489,iSleeping by iSommeil SARL,24419328,"iSleeping by iSommeil SARL: my mobile watches over my sleep

This application allows you to better know your sleep and make mobile a companion to sleep better by accompanying you throughout your nights.

The iSommeil application is one of the few to be validated by a medical protocol tested in a sleep center in Paris. It's a guarantee for you to always have a reliable and quality information .


- Analysis of your snoring AND your breathing pauses at the same time :
    / Save your snoring and breathing pauses your using the microphone.
In late night. the application lets you listen to sound clips of your snoring and breathing pauses possible using your headphones.
    / Analyze your movements :
Capture your movements and sleep latency using the accelerometer. Once your night complete. review the chart corresponding to know your arousals and sleep.

- Export your recordings to your mailbox to consult or to share with your doctor.

- Test your vigilance : because a good sleep is first a good day the next day . test your awareness can assess your sleep quality.
With this fun test . evaluate your vigilance in the day by measuring your reaction time.

- Tips to improve your sleep are available to better understand and identify potential symptoms of disorders affecting your sleep.

- Geolocation to find the nearest sleep centers from where you are."
391965015,中国建设银行,209245184,"建设银行专为手机银行客户打造的移动金融服务平台.在具备转账汇款、缴费支付、投资理财、账户管理、信用卡、快贷、手机充值、网点地图等常用功能的同时.还向广大客户提供影票在线、机票预订、存贷款计算器等便捷生活服务。炫酷、流畅的界面设计.新颖实用的功能让您充分享受移动生活的乐趣.是时刻陪伴在您身边的理财生活好帮手。
在安全方面.采用数据全程加密、密码超限保护、登录超时控制等机制.并通过用户信息绑定、短信验证等多种安全措施.为您的资金交易保驾护航。"
392084834,Lane Splitter,106458112,"Over 16 million players have experienced the thrill of Lane Splitter!

""The graphics are bright and appealing. the controls are dead-on...Most importantly. once you start playing. it’s hard to stop."" - slidetoplay.com

Ride your motorcycle at insane speeds through ever changing traffic. Your reflexes will mean the difference between surviving or crashing in spectacular fashion. Do you have what it takes to reach TOP SPEED?


HOW TO PLAY

• Tilt your phone/tablet to steer left and right
• Stay away from cars. walls. and cops
• Touch the screen to wheelie and perform other special abilities
• Pick up coins to earn money for awesome items
• Hang on for dear life!


FEATURES

* Crazy addictive gameplay with ultra smooth tilt controls
* 10 different characters to play. each with their own unique abilities and gameplay
* Fun upgrades and items to earn
* Eye popping high definition 3D graphics
* Environments that change every day you play
* Lifelike character animations and physics
* Global leaderboards 
* Facebook integration: compete with your friends for top score and post brags to your wall 
* Awesome realistic sound effects recorded from real motorcycles. including a sport bike. chopper. dirt bike. and a cafe racer!


BONUS TIPS

- Pick up ""Lane Splitter"" bonuses by navigating your way in between cars during heavy traffic areas 
- Compete for best wheelie score by holding the screen to wheelie while playing as Jake. Jonny. or Scary Harry
- If a cop is on your tail. get 500ft away to evade him. or buy some donuts to bribe him
- Buy a helmet to protect yourself from one crash"
392186427,Ryder Cup 2016 – Hazeltine National Golf Club,116247552,"Follow the 2016 Ryder Cup with the official 2016 Ryder Cup App! Watch live video. follow live hole-by-hole scoring. and get detailed course descriptions from Hazeltine National Golf Club. Sep. 27- Oct. 2. 2016. Brought to you by The PGA of America. European Tour and Turner Sports.

-	Watch *LIVE video or listen to Live radio. complete with real-time commentary from players and analysts. 

-	Follow along with LIVE scoring tee times and details for all 28 matches.

-	Read the Minute by Minute blog for exclusive LIVE updates. highlights. and an insider’s view from Hazeltine

-	Explore Hazeltine as you have never seen it before with the exclusive Hazeltine Explorer powered by Google Trekker. 

-	Get all the latest Ryder Cup content including video highlights. feature articles. and photo galleries.

-	Get the Alerts that matter most to you including Breaking News. Score and Match. Video Highlights and Roar (alerts for moments that draw the largest roars from the course).

-	For Spectators on-course. enhance you experience with our new Wayfinder digital map experience. Course Cam with exclusive keepsake opportunity. digital event guide. specialized alert suite and more!
 
*Please note. Live video is only available in select countries."
392188745,Noteshelf,117406720,"""Whether you're a student or teacher. an intern or executive. if you have an iPad and you take notes. get Noteshelf."" - iMore

""Noteshelf is the best companion for your Apple Pencil.""

Noteshelf lets you take beautiful handwritten notes and annotate PDFs. You can also type your notes. record audio. draw shapes. sketch ideas. sign contracts. fill forms. print documents. and more right on your iPad. Syncs with Evernote and works with all popular cloud services such as Dropbox. Google Drive. and Box. 

Noteshelf offers the most beautiful handwriting on the app store - this is one of the key reasons why our users fall in love with Noteshelf.

GORGEOUS HANDWRITING
• Feel the fluidity and smoothness of our pens. pencils. and highlighters that rival the real ones.
• Our unique ink pens produce a beautiful calligraphic effect that makes your handwriting look great.

MANY OPTIONS TO CHOOSE FROM
• Choose from a selection of 70 tastefully designed notebook covers. ranging from classic leathers to fun stripes and florals.
• Our extensive paper template library offers papers for all your needs from simple ruled papers to special day planners and workout logs.
• Turn the personalization a notch by changing your shelf themes to suit your choice of notebook covers.

KEEP IT ORGANIZED
• Create as many notebooks as you wish for various purposes like meeting notes. journals. sketches. project work. class notes.
• Neatly group related notebooks by just dragging and dropping them on one another.
• Organize pages inside and across notebooks with ease.

SECURE YOUR NOTES
• Add a passcode to protect important and sensitive notes.
• Automatically backup your notes to Dropbox
• Use our proprietary AirTransfer to archive and share your notes

EASY SHAPES
• Tap on the ""shapes tool"" on the pen rack and see your pen strokes magically transform into shapes.
• Draw perfectly geometrical shapes such as circles. triangles. squares. etc. to your notes.

AUDIO RECORDING
• Record lectures. meetings. and discussions while taking notes.
• Playback recordings anytime you want.
• Add multiple recordings and keep them safe right next to your notes.

WRITE WITH EASE
• Zoom into your notes for a more close-up and detailed writing.
• Add photos to your notes. artworks. recipes. diaries & more.
• Offers left-handed and other 5 more writing modes to meet everyone's writing style.

MARK-UP & PRINT DOCUMENTS
• Open-in and import PDF and Microsoft Office documents as notebooks in Noteshelf.
• Highlight and underline key information in your documents.
• Sign and print contracts straight from your iPad.

SYNC & SHARE
• Auto Publish all your notebooks one-way to Evernote and access them from any device.
• Quickly share pages via Email. Twitter or Facebook.
• Send your notes to Dropbox. Evernote. Google Drive for archival or sharing with classmates. colleagues or clients.
• Showcase your lecture notes. diagrams. ideas & more using a projector. Noteshelf offers a special whiteboard mode for this purpose.

STYLUS SUPPORT
• Any iPad stylus will work great with Noteshelf. 
• Apple Pencil & Noteshelf are a match made in heaven.
• For more advanced features such as pressure sensitivity and palm rejection. use stylus from one of our partners: Pencil by FiftyThree. POGO Connect. Hex Jaja. Adonit Script. Adonit JOT Touch. Wacom Intuos Creative Stylus & Bamboo Stylus Fineline 

Let us know what you think. We’d love to hear from you!

video demo: http://noteshelf.net/video
twitter: @noteshelf
www.facebook.com/noteshelf"
392198579,The Legend of Spookley the Square Pumpkin,36942848,"* Selected by Apple as a ""Halloween Pick for Kids"" - Oct 2012
* Listed in ""Best Halloween apps for kids"" - USA Today 2012
* ""Young ones will enjoy being rewarded with sound effects when they touch pictures."" - Common Sense Media

Join Spookley the Square Pumpkin in this special tale of tolerance and self-acceptance that's just right for Halloween… or any time of the year! Explore pictures. learn new vocabulary. and personalize the story with your own narration. Jump inside to find out how Spookley and the other pumpkins in the patch discover that sometimes being different can save the day!

** NEW! This app includes iMessage stickers of Spookley and friends! Turn on the Sticker Pack in iMessage! **


Explore the Story:
- ENCOURAGE literacy skills with highlighted narration
- LEARN new vocabulary with tappable words and pictures
- RECORD your own narration & share it with others
- SELECT a scene with easy-to-use navigation
- KEEP kids in the story with parental controls 

Designed for children ages 2-8


------------------------------------------------------------------------

The Reviews Are In:
- Selected by Apple as a ""Halloween Pick for Kids"" - Oct 2012
- Listed in ""Best Halloween apps for kids"" - USA Today 2012
- Listed in ""Great Halloween-themed e-books for kids"" - CNET 2012
- Listed in ""Top 5 Kids Apps This Week"" - Mashable 2012
------------------------------------------------------------------------

We'd Love To Hear From You!
- Please share your thoughts in a review! Your experience matters to us.
- Need tech support? Contact us at support@omapp.com
- Say hello to us on FB! facebook.com/oceanhousemedia

Official Holiday Hill Farm licensed app: http://www.spookley.com"
392252535,BUBBLE BOBBLE DOUBLE,56954817,"* Now a Universal App! Enjoy the game on the big iPad screen!
* The CLASSIC STYLE play screen has been enlarged for greater playability!
* Now with high resolution Retina display support!
---------------------------------------
The beloved classic is back. with some startling new developments!

BUBBLE BOBBLE DOUBLE IS TWO GAMES IN ONE!
As well as a revolutionary new addition to the Bubble Bobble family. this app also includes the original fan favorite!
The NEW STYLE game offers a completely new way to play. while the CLASSIC STYLE game is the original adventure game you know and love!


[NEW STYLE]
* Defend adorable Bubble Dragon Bubblun from waves of approaching enemies!
* Intuitive and exhilarating multitouch controls! Simply touch an enemy to trap it in a bubble. then touch again to burst the bubble!
* Set of bubble chain reactions to score huge point bonuses and rare items!
* Face off against fearsome boss enemies that lurk at the end of each zone!
* Features branching zones. with your path through the game determined by your performance!


[CLASSIC STYLE]
* The game revival you've been waiting for!
* Featuring fast action. deep strategy. and 100 levels!
* Unlimited continues (just press B!) keep you in the game!


[NEW STYLE CHALLENGE MODE]
* Shoot for the high score!
* Battle against the clock and see how many enemies you can defeat before time runs out!
* The countdown clock can be set to either 2 minutes or 5 minutes!


[NEW STYLE ITEM LIBRARY]
* Fulfill special in-game conditions and rare items will appear!
* Simply touch an item to add it to your collection!
* Items may later be viewed in the library. Collect them all!"
392408028,Paprika Recipe Manager,10432512,"Delightfully simple recipe management for everyone: from aspiring cooks to professional chefs. With web importing. grocery lists and meal planning. Paprika is the perfect kitchen companion. If you love to cook. Paprika will be most useful app you've ever downloaded!

Use Paprika Cloud Sync to wirelessly sync between your devices and take your recipes with you everywhere you go! (Please note: each version of Paprika is sold separately for each device. but Paprika Cloud Sync is a free service.)

FEATURES

• Create and modify your own recipes on any device.
• Automatically download recipes from hundreds of websites with a single tap.
• Integrated browser clipboard tools help you clip recipe information from any website.
• Smart recipe view: cross off ingredients when you're done with them. highlight your current step. and keep the screen on while you are cooking.
• Tools to help you cook: start multiple timers. pin active recipes to easily switch between them. and scale ingredients to your desired serving size.
• Timers are automatically detected in your directions: simply tap on one to start!
• Store nutritional information (automatically saved from sites which provide it) and personalized notes for each recipe.
• Find your recipes in a flash with our powerful subcategory organization and advanced search tools which let you search by name. ingredient or source.
• Intelligent grocery list automatically combines your ingredients and sorts them by aisle.
• Use the pantry to keep track of what ingredients you already have.
• Save time and money by planning your meals by the week and month! Create reusable menus from your favorite meals.
• Print and email support for recipes. grocery lists. and meal plans. Support for multiple recipe print sizes including index cards.
• Share recipes via AirDrop or email (that other Paprika users can automatically import).
• Import existing recipes from popular desktop apps such as MacGourmet. YummySoup!. MasterCook & Living Cookbook.
• Export your meal plans to iCal and your grocery lists to Reminders.
• Manual backup and restore keeps your recipe collection safe.
• Offline access. All of your data is stored locally. no internet connection is required to view your recipes.
• Paprika Cloud Sync. Keep your recipes. grocery lists. and meal plans seamlessly synced between all your devices!
• Bookmarklet. Capture recipes from your web browser straight into your Paprika Cloud Sync account.

REVIEWS

""However. the Paprika Recipe Manager app for the iPad is all about managing your own recipes. And. it does this brilliantly."" - Appadvice.com

""With Paprika. I can browse recipe sites to my heart’s content and download them with the touch of a button. This is simply magical."" - Macgasm.net

""The bottom line is. if you cook often and need to sort through recipes quickly and efficiently (not to mention generate shopping lists on the fly). Paprika is a terrific app and well worth the price."" - 148apps.com"
392538848,ToonCamera,29494272,"Transform your world into a live cartoon.

Selected by Apple for iTunes Rewind Hot Trends In Apps and as an App Store Essential.

""An amazing piece of technology."" - Terry White. www.bestappsite.com

""Best toon app out there. and totally worth the price!"" - Robin Rhys. AppAdvice Daily

ToonCamera is an amazing video and photography app that turns your world into a live cartoon. Apply real-time cartoon and art effects to your camera feed. record video. snap photos. and convert existing video and photos from your albums to create instant works of art. Save your creations and share them with friends through email. Facebook. Twitter. Flickr. Tumblr. Instagram. and YouTube. all from within ToonCamera. 

Features:

• Choose from multiple cartoon. pencil. stipple. and ink effects
• Customize your effects with unique line art styles
• Take photos and record videos with a real-time preview of the effects
• Convert existing photos and videos from your albums
• Save your creations and share them with friends through email. Facebook. Twitter. Flickr. Tumblr. Instagram. and YouTube
• Create canvas prints. posters. and more

See a video of ToonCamera: 
http://youtube.com/watch?v=Mo7OAQGDGsQ

Find out more about ToonCamera and our other apps at www.codeorgana.com and follow us on Twitter @codeorgana."
392788790,Sonic The Hedgehog 4™ Episode I,124710912,"The sequel fans have waited 16 years for is finally here - Sonic The Hedgehog™ 4 Episode I! 

Featuring enhanced gameplay elements. including the classic Sonic Spin Dash. and the versatile Homing Attack. Sonic 4 picks up right where Sonic and Knuckles™ left off.
____________________________
2 EXCLUSIVE LEVELS!!!  
Two exclusive levels built specifically for play on the iPhone & iPod Touch using the accelerometer. 

NEW MOVES  
All of Sonic's classic moves are available. including the newer Homing Attack which will add a new level of control and excitement.

CLASSIC SONIC STAGES   
Race through 4 unique zones containing 4 acts each as well as 7 special stages. 

SPECIAL STAGES RETURN  
A staple of the Genesis-era games. the special stages return allowing fans to collect the 7 Chaos Emeralds and unlock Super Sonic. 

REVAMPED CLASSIC BOSS BATTLES  
Dr. Eggman returns with new and improved mechas and will go berserk when he accumulates damage.

GamePro - “…this looks and feels like a genuine Sonic game. deserving of the ""4"" attached to its title.”

IGN – “After an afternoon in its presence it's become seared in our conscience just like the classic levels of the early Sonics – and surely that's reason enough to have faith in Sonic the Hedgehog 4.” 

- - - - -
Privacy Policy: http://www.sega.com/mprivacy
Terms of Use: http://www.sega.com/terms"
